id,observed_on,latitude,longitude
34177073,2019-10-10,45.1121131534,-64.2754572718
34177085,2019-10-10,45.116167953,-64.2772036523
34177208,2019-10-10,45.1126999705,-64.2789263009
34177227,2019-10-10,45.1123151813,-64.2764192756
34178220,2019-08-04,41.9640187603,3.2292210388
34178870,2019-10-09,48.8335914273,-125.1468269714
34179269,2019-10-09,31.4391147518,-81.2371513993
34179597,2019-10-09,31.4396674102,-81.2372690812
34179999,2019-10-08,31.3841060955,-81.2680112198
34185111,2017-02-11,-26.4050351558,153.081101499
34185792,2019-10-05,-33.0858270099,151.6401498413
34185817,2014-12-26,20.3644616667,-87.3315416667
34189877,2019-10-10,28.153696202,-82.8062497914
34191244,2019-09-27,-36.5957133333,-72.9777966667
34191490,2019-10-09,48.15555199,-123.78598276
34199030,2019-10-11,3.9051441103,73.4741050099
34210312,2019-10-11,3.9017806041,73.4730974577
34216089,2019-10-10,48.379364527,-123.6898995257
34223656,2015-11-19,9.8488036219,-84.686645119
34223657,2015-11-19,9.8486344904,-84.6863768981
34223667,2015-11-19,9.848571066,-84.6866558478
34228609,2019-10-11,24.0473527778,-110.9705722222
34229010,2018-11-04,-23.3235085744,150.7859482651
34233069,2019-10-11,21.30529642,-157.65516435
34233411,2019-10-12,-41.0277938843,174.886138916
34235909,2019-10-11,9.8488359451,-85.3795013428
34236427,2014-10-25,1.7704483333,125.15948
34236851,2019-10-11,37.78092167,-122.51435
34238283,2019-10-11,-35.135,138.477
34266449,2018-09-07,1.6277727172,124.8000898162
34266512,2018-09-07,1.6280930859,124.799618266
34267373,2019-10-12,30.40690704,-81.40742724
34268279,2019-10-12,30.406894,-81.40781248
34269647,2019-10-09,24.62688333,-82.87341333
34272384,2019-10-09,24.62708667,-82.87358833
34274004,2019-10-11,-35.1417732648,138.4668290634
34275587,2012-02-13,21.028245,-105.312972
34275630,2012-07-03,20.4306087669,-86.9322728048
34280897,2019-10-12,33.7958774796,-118.407605613
34285263,2008-06-08,22.1665361901,-81.1363506172
34288106,2015-05-09,38.2507515,-122.9652768
34288236,2019-10-12,35.1553230286,-120.6774368286
34288316,2019-07-05,38.2507515,-122.9652768
34293373,2019-10-13,25.1256879678,121.9155846164
34293399,2019-10-13,25.1261354023,121.915563494
34293429,2019-10-13,25.1258242625,121.9156077504
34297518,2019-09-29,1.4951641484,125.2411928773
34300444,2019-10-07,30.2482133333,-87.714355
34301479,2019-10-13,53.24362702,-4.59195101
34302316,2019-10-13,-8.1331735673,110.5564361855
34302422,2019-10-13,-8.1331735673,110.5564361855
34302454,2019-10-13,-8.1331735673,110.5564361855
34310092,2019-10-12,34.0349388359,-118.8610074863
34338307,2019-09-27,-36.5948753357,-72.9777984619
34350794,2018-11-04,-34.3830728136,21.6485298375
34356667,2019-10-09,24.62683667,-82.86395333
34358163,2019-10-14,-23.720966,-46.5710648
34358738,2019-10-14,3.9026117432,73.4715670049
34361430,2012-04-23,22.1419290052,-80.9622001092
34361740,2019-10-14,39.3484703279,9.5946230739
34361892,2019-10-13,33.0350195,-117.29371667
34363674,2018-08-04,42.5139643338,3.1355364497
34363894,2019-10-13,43.38776667,-1.713945
34363933,2019-10-05,29.9765019722,-84.3413299722
34375290,2019-10-07,31.3858823826,-81.2667291239
34375524,2019-10-14,27.7761739259,-97.3914292338
34379634,2019-10-13,48.513595,-123.14800283
34386266,2019-10-10,47.1836154481,-122.9281463474
34395011,2019-10-13,37.4952612041,-122.4969209718
34395026,2019-10-13,37.4953262642,-122.4982997363
34397944,2019-10-05,13.4048085046,144.7812910751
34399271,2019-09-16,9.876105,126.1205221667
34399460,2019-10-12,32.8435917738,-117.2807637501
34399530,2018-08-08,42.4748268083,3.1559017723
34399945,2018-08-09,42.4791829633,3.1536920073
34400701,2018-11-02,-23.3254102289,150.7934443899
34403155,2018-08-25,6.8126138783,158.0969067265
34407493,2019-09-27,34.0312614441,-118.6817016602
34409334,2019-10-14,26.6613583691,127.6455733699
34412410,2019-10-15,35.9881084007,14.3270950264
34416192,2019-10-09,36.809005,-121.78392833
34416507,2019-10-09,36.80913833,-121.784125
34416847,2019-10-09,36.8110716667,-121.7781916667
34419548,2019-10-12,20.3924445717,-87.3184269894
34424163,2019-10-02,-16.0846187482,145.4680572823
34424321,2019-09-23,-5.744753024,39.3236870448
34427333,2016-03-09,18.1037016667,-16.0269083333
34433143,2019-10-10,47.1841377017,-122.9272136341
34438044,2019-09-08,41.8173150486,-70.0013386924
34441220,2019-10-12,48.525495,-124.44693
34441762,2019-10-12,48.5292333333,-124.4517833333
34445930,2019-10-08,-36.605110177,174.839191352
34449194,2019-09-21,52.0469888889,4.1783972222
34452603,2019-10-05,41.9617521144,3.2311649993
34459103,2019-10-16,17.7893524803,-64.6254910995
34459193,2019-10-10,47.18342,-122.9275366667
34459209,2019-10-10,47.1862245045,-122.9257189482
34459650,2019-10-10,54.667705,-5.7044333333
34459678,2019-10-16,39.372197,-9.340906
34464405,2019-10-04,30.3600733333,-88.4191766667
34476084,2019-06-03,17.7408866667,-88.0246416667
34477134,2019-10-13,48.5298951822,-124.4523404318
34480531,2019-10-16,33.7609026274,-118.1807996705
34484183,2019-10-16,38.03554167,-122.931105
34484260,2019-10-16,13.2961783333,100.9033966667
34490383,2019-04-05,26.8564833333,56.3169666667
34498623,2019-10-07,12.0900807783,-68.907586945
34505523,2011-12-30,23.3923482522,-110.212726593
34507940,2019-06-16,-0.8642305758,-89.4365071468
34508854,2011-12-30,23.3919579266,-110.2126343057
34520096,2019-10-01,-16.7999485933,179.423565175
34526615,2019-10-17,37.5312756091,15.1206810539
34532181,2019-10-03,-30.6471430214,153.0115539873
34537193,2019-10-18,8.748475,98.25428
34538251,2019-10-08,-47.2024391634,-65.7426841783
34547354,2019-10-02,-16.8112642967,179.433801535
34570253,2019-10-01,-16.135177,-146.3348735
34572842,2019-10-05,13.7260637917,120.8784282383
34578751,2019-10-18,0.77553,-80.0908055
34578769,2019-10-18,0.77598833,-80.090125
34583842,2019-10-19,23.1230086725,121.4101288546
34584174,2019-10-19,37.0020572702,-7.9844392787
34610494,2017-03-26,18.218325,-70.560572
34619853,2019-10-05,13.7260637917,120.8784282383
34621861,2019-10-19,14.3718366408,80.1118388712
34622510,2019-07-25,25.0701332613,34.895879589
34627025,2019-10-20,8.8723039761,98.4999228352
34631499,2019-09-27,38.5191654537,-9.1586273166
34641445,2019-10-20,-36.784125,174.77765
34645095,2018-09-05,1.6293023454,124.7998388233
34645111,2019-10-11,30.25198833,-88.1624445
34646481,2019-10-17,35.8249837535,14.5469945749
34648351,2019-10-20,18.0091063259,-67.1081522294
34649302,2019-10-19,-21.178986,-175.198242
34651606,2019-10-19,-21.178986,-175.198242
34662558,2019-10-19,27.9791419525,-110.8535892429
34664197,2019-03-21,51.3745441117,-3.1180612743
34668812,2019-10-19,37.5628110272,-122.5905397521
34672522,2019-10-18,21.6651118581,-105.4598593605
34674460,2018-08-01,22.5084777583,-78.4098410532
34677632,2019-10-20,48.4858816149,-123.0697273961
34678860,2019-10-18,27.9385050613,-111.089484047
34682380,2017-11-02,24.7138069833,125.3357709331
34682474,2017-11-02,24.7952384216,125.3675233447
34682687,2019-10-09,5.96239,80.709265
34695530,2013-09-01,29.211252,-94.967276
34700661,2019-09-06,36.62635,-121.9157116667
34703022,2019-09-18,-5.7618676832,39.2901222783
34703743,2019-10-06,-17.277455555,178.567930555
34707233,2019-10-21,-12.3622583333,130.865905
34712008,2019-10-22,-25.2452878235,152.8122671788
34712095,2019-10-22,-25.2453117958,152.81227313
34719262,2019-09-26,18.6941238519,-87.7152256295
34724226,2019-10-22,33.3126807818,131.5016825405
34724463,2019-10-20,24.62724667,-82.873725
34725262,2013-07-08,-16.5964793431,-145.4063126632
34727957,2019-10-18,-30.1459578353,153.203387484
34730691,2019-10-04,12.0770096702,-68.8659394353
34733675,2016-12-23,26.4716183219,128.1134060235
34733676,2016-12-23,26.4628003058,128.1106694501
34733818,2016-12-23,26.5481188613,128.0530518293
34735435,2017-11-02,24.7249398082,125.3098881001
34737829,2019-01-28,0.0248793456,6.5208029619
34752515,2019-10-22,25.6157954913,-80.3050298348
34753339,2019-10-22,12.140429033,-68.9815084995
34757412,2013-03-23,16.7883068862,-88.157841082
34758826,2019-10-08,31.861772347,-116.6682389537
34762450,2014-04-04,16.7420183888,-87.811422527
34763626,2014-05-05,17.2077537062,-87.5385801255
34766592,2016-07-05,48.8534801383,-125.1803484273
34767449,2016-06-23,48.8523818654,-125.1824887781
34768215,2019-10-03,18.7157248248,-87.7077543023
34774912,2019-10-22,-41.0830362399,174.86277541
34779466,2019-10-22,48.5704301176,-1.9788647012
34782990,2019-06-01,-8.6720604733,114.37264704
34785692,2016-07-24,9.7364886,-82.8389103
34792642,2019-10-20,22.4944327324,-97.8512985259
34794229,2019-08-02,23.2363516814,-106.4646147799
34794243,2019-10-09,36.8099768781,-121.7841790364
34826313,2012-07-08,33.1339466452,139.7726112718
34826314,2012-07-08,33.1428645593,139.7073916059
34826315,2012-07-09,33.0445997525,139.6336471278
34826699,2015-07-04,32.7554510566,132.6600013859
34826779,2015-07-04,32.7742661672,132.659257571
34827109,2014-06-15,27.0943003002,128.5129774052
34828188,2016-03-12,28.4892357187,129.6020301846
34828196,2016-03-13,28.4042217284,129.6283966331
34836768,2019-10-10,-36.53635,-72.93517167
34838305,2019-08-30,23.1816768864,-106.4128752518
34839623,2018-06-30,29.2753653556,-94.8195763819
34850852,2017-07-04,24.5766420872,-81.702253148
34851095,2017-07-04,24.5686488254,-81.7558530718
34851638,2017-07-04,24.5622950154,-81.7623839155
34851864,2019-10-24,33.6479996827,-78.9286128922
34851887,2017-07-02,24.5680112329,-81.7431306839
34851923,2019-10-24,33.6483039268,-78.9281594134
34851992,2017-07-02,24.5642002469,-81.7530749738
34860661,2019-10-23,34.4177,-119.9015
34861595,2019-10-24,-6.460485691,39.4781067967
34861891,2019-10-14,-21.1345037771,-175.193481377
34862046,2019-10-22,-30.1086121811,153.2072297484
34864268,2019-10-22,-5.72995333,39.29144667
34875144,2019-10-25,25.5967771,34.6122864
34876019,2019-10-25,51.6287123696,3.9124348347
34876806,2008-04-21,-2.3181965705,-80.8932480222
34877694,2008-02-08,-1.2866458842,-81.0592395071
34882180,2019-10-25,37.5205595691,-122.5149588489
34885949,2019-10-25,42.31275833,-71.04521117
34887005,2019-08-10,1.0788048715,-79.4053672627
34890474,2019-10-25,15.65843333,-96.50018333
34895008,2019-09-28,32.2169616667,-80.6666633333
34901847,2019-10-16,-21.1348240064,-175.1936530383
34901939,2019-10-16,-21.1349040636,-175.193481377
34910432,2019-10-24,45.2157960299,-65.9540177853
34913301,2019-10-26,32.4892025158,-80.3444174492
34915024,2012-06-05,26.4889802234,127.9297587064
34915818,2014-12-23,24.2227442938,124.1116844271
34916921,2015-11-14,26.0919245291,127.7979816297
34916928,2015-11-14,26.1575388999,127.7626085911
34917307,2015-11-13,26.8067016999,128.3382567739
34917308,2016-12-25,26.146058144,127.7134282083
34917706,2019-10-26,14.9260753561,145.7264107354
34917882,2019-10-15,14.971856499,145.6332641607
34921060,2006-10-21,34.0454961537,-77.912383393
34927524,2019-10-26,27.7886187192,-97.3906954286
34928242,2019-10-26,34.044557736,-118.9335414691
34928480,2019-10-26,34.0445427177,-118.9335616305
34928561,2019-10-26,34.0440624,-118.9347769
34928822,2019-10-26,34.0450672003,-118.9327378431
34929021,2019-10-26,27.71091885,-82.68982116
34929368,2019-10-26,27.71089004,-82.68983136
34930266,2019-10-26,34.04416491,-118.93374821
34930441,2019-10-27,22.63312167,120.25982833
34930756,2019-10-26,34.0437928308,-118.9344670438
34931036,2019-10-26,34.0443998535,-118.93389374
34931090,2019-10-26,22.63333667,120.25968833
34943470,2019-08-19,13.5247473153,-89.8082220737
34943471,2019-08-20,13.5247473153,-89.8082220737
34944112,2019-10-26,20.548279918,-86.9097576796
34944573,2019-10-26,25.6970809294,-80.1611233913
34945647,2019-10-26,33.8363028389,-118.3914782367
34948135,2019-10-25,57.09845834,-135.39828462
34949051,2005-01-02,-17.5735320184,118.9552738635
34949210,2019-07-06,26.048802273,127.6725132689
34949386,2019-04-19,18.217815,-70.5616283333
34949968,2019-10-19,-21.178986,-175.198242
34954038,2019-04-28,26.8575957255,128.2612079485
34955511,2017-10-12,-26.8978703995,32.8798728259
34955512,2010-11-16,-26.8956943271,32.8705825093
34955515,2011-08-20,-26.9012863531,32.8781953327
34955516,2017-10-12,-26.8465522454,32.9196819666
34961125,2019-10-27,22.46827,114.2173083333
34966132,2019-10-27,3.5368161201,72.9284515381
34966151,2019-10-27,3.5345132351,72.9259414673
34984399,2019-10-27,32.8146261102,-117.2743246093
34986506,2019-10-27,32.1862528182,-80.7177895787
34992212,2019-10-12,21.1363388581,-86.6394702532
34995793,2019-10-27,49.1207010269,-124.8147783528
34995834,2019-10-27,49.1315407166,-124.8107817601
34996295,2019-10-28,7.00576767,125.72689447
35000456,2019-10-28,37.8952931438,-122.7084606808
35000728,2019-10-21,29.4466666667,34.9675
35006693,2019-10-28,51.0514227014,-4.236583396
35009191,2013-07-18,29.3266435519,-94.7733300514
35009730,2019-07-20,-0.8621774146,134.1282216448
35011691,2019-10-28,32.8143621738,-117.2743542637
35018373,2019-10-28,26.9627181264,-80.0781554729
35020006,2019-10-29,22.6291982582,120.2643299122
35024361,2019-10-27,21.5333179821,-105.2985621449
35026585,2019-10-16,17.6287939426,-63.233712903
35030549,2019-10-28,37.4950847542,-122.4984049146
35032000,2019-10-15,-15.711225,49.9623611111
35033797,2019-10-23,-30.01784,153.27135
35036803,2019-10-27,37.4944622486,-122.499411831
35038054,2019-10-26,-32.9902749301,-71.5480374545
35038791,2019-10-23,20.6916986617,-156.4487785411
35054880,2013-07-27,28.9327714366,-95.3022082034
35058539,2019-10-04,22.631042,120.260541
35060989,2019-10-25,20.9982948001,-156.6677839
35060991,2019-10-25,20.9981639,-156.6677861
35061037,2019-10-15,9.0876336757,-81.5249242634
35062429,2019-10-15,9.0992979944,-81.5531685948
35062961,2019-10-25,20.9977104001,-156.667471
35062971,2019-10-25,20.9977354,-156.6674155
35073118,2019-10-25,20.9974588001,-156.6672751
35076418,2019-10-20,20.9966062184,-156.6665779394
35076759,2019-10-29,37.0795051743,-122.2681592302
35081826,2013-01-30,9.3850042688,-84.1464507334
35086217,2019-10-24,28.0663805,-82.8338866667
35086281,2019-10-24,28.0639916667,-82.83342
35092956,2019-10-30,18.3347519,-64.8541665
35093886,2019-10-29,13.524312973,-89.8063659668
35097280,2018-08-08,12.1577615945,-69.0030240754
35100356,2019-10-30,32.17575235,-80.70837441
35102924,2019-10-11,35.2726583333,-120.8955466667
35103620,2019-10-30,33.7577309559,-118.1903430613
35107800,2019-10-29,-8.364070138,127.0728536323
35108221,2019-10-30,33.75769167,-118.19035333
35112132,2019-10-30,33.75742,-118.19007167
35116702,2019-07-03,-23.1408032368,113.7683596086
35116703,2019-07-03,-23.1408032368,113.7683596086
35130675,2016-12-24,26.0137933124,127.6620703026
35130915,2019-10-11,-18.0876494183,179.2616866717
35142590,2019-10-17,28.8209819794,-111.9415969849
35142615,2019-08-31,32.7805494,-117.2426259
35143402,2019-10-29,33.7073883263,-118.2858145237
35145188,2019-10-29,21.8762027161,-159.463923499
35145951,2019-10-31,48.5461707667,-123.0096625479
35152599,2019-10-17,21.0016118,-156.6679806
35152881,2019-10-27,-35.2841866233,138.4415876601
35153668,2019-10-27,16.7596516389,-87.7715116389
35154434,2019-10-21,-8.7815919,115.1787738
35154435,2019-10-21,-8.7815919,115.1787738
35154858,2019-10-27,7.467749906,-81.7643679855
35163356,2019-10-02,1.6122593062,110.48355843
35165504,2019-10-30,33.6484068771,-78.928029305
35169806,2019-09-25,3.188788857,106.2076908723
35175380,2019-10-29,33.7068666667,-118.2859444444
35180414,2017-12-31,34.043981,-118.935255
35181702,2019-11-01,48.5477827164,-123.0066888874
35202265,2019-10-29,49.2744445801,-123.2572250366
35210702,2012-12-21,9.9635368651,-85.6783702269
35219611,2019-10-28,-34.7402417422,173.1180051679
35219612,2019-10-28,-34.7402417422,173.1180051679
35220718,2019-11-02,27.6762099426,-97.1658590063
35223527,2019-11-02,48.4765625495,-123.3024573023
35223588,2019-10-09,19.7342326,-155.0272599
35227297,2019-11-01,17.7465116667,-88.0239721667
35238496,2013-01-23,21.4894032616,-86.7919003476
35246868,2019-10-14,51.4461302294,-3.6058593035
35250909,2019-11-03,28.1631322784,-14.2220318522
35253965,2019-10-09,19.7340012,-155.0272343
35260603,2019-06-27,41.131467278,-73.2413127638
35265378,2019-10-30,33.75738833,-118.19806667
35271042,2016-10-25,7.6394922907,-81.7068206146
35273110,2019-03-31,9.7491591748,-82.8161618672
35278099,2019-11-04,22.6260403,120.2666296
35282366,2019-11-03,-34.9875219237,173.4571833396
35285476,2019-10-03,1.7643979911,110.568521946
35295237,2019-10-24,20.9965561361,-156.6665779394
35295976,2019-11-04,42.419686578,-70.9071350098
35300665,2018-04-19,42.4808027563,3.1383833563
35303511,2019-11-02,-41.0832033333,174.8627116667
35306151,2019-09-24,6.1130509924,-77.4366370829
35307599,2019-10-30,33.75767833,-118.190345
35308873,2009-05-27,36.9538380439,-122.0875873795
35308877,2009-05-27,36.9538380439,-122.0875873795
35309295,2019-10-03,23.3199716186,-106.4796333387
35317182,2019-11-05,-29.7751735557,153.3027778435
35317330,2017-11-02,24.710085997,125.3832030757
35317619,2019-01-27,-29.7751735557,153.3027778435
35332625,2019-10-04,41.9640455212,3.2278690137
35332831,2019-08-29,41.8593746646,3.1588350724
35332833,2019-08-29,41.8593746646,3.1588350724
35333016,2019-07-22,41.9639578928,3.2278687922
35333393,2019-06-01,41.9640072796,3.2291022847
35333566,2019-04-30,41.9639695529,3.2284508236
35333573,2019-04-30,41.9640768705,3.2280118548
35333979,2019-03-10,41.8471330178,3.1380116625
35333983,2019-03-10,41.8471330178,3.1380116625
35333985,2019-03-10,41.8471330178,3.1380116625
35335023,2018-10-26,41.9640098663,3.227976453
35335041,2018-10-26,41.9640098663,3.227976453
35335050,2018-10-26,41.9639521822,3.2282259048
35335290,2018-09-17,41.9165979607,3.2087373006
35336552,2019-08-05,41.9637943846,3.2291987092
35336850,2019-06-29,41.8468977476,3.1380296035
35337078,2018-07-25,41.9638944192,3.2288605483
35338114,2019-10-28,19.2794797531,-104.7896609455
35338193,2019-06-09,37.2722866667,-76.0221333333
35339009,2013-07-09,32.3664425,-64.804382
35339459,2018-09-22,42.2389394389,3.2539662416
35349436,2019-09-24,-29.7780086847,153.3030027151
35357139,2019-10-21,16.0469837319,73.4635993838
35360882,2018-11-01,16.0866975794,73.463848494
35365451,2019-03-20,-34.8532028198,138.4991149902
35366508,2019-11-02,-35.2745217478,138.4428789193
35374770,2019-11-06,39.44075,-74.33030833
35381506,2019-11-04,18.1884324423,-103.0396884971
35392083,2015-10-02,22.7463671377,-105.9106427537
35400363,2019-11-07,22.2448272341,114.1487633072
35400426,2019-11-07,22.2465810927,114.15054444
35400660,2019-11-07,22.2448170232,114.1478372366
35401794,2004-05-18,-1.3710558745,-89.7363615065
35403779,2019-11-07,5.4674720764,100.2788772583
35407973,2019-10-31,20.7050516667,116.71205
35407982,2019-10-31,20.7036816667,116.7286866667
35407989,2019-10-31,20.7013316667,116.72742
35407991,2019-10-31,20.6976727107,116.7326867824
35407992,2019-10-31,20.7036866667,116.71078
35407997,2019-10-31,20.7047633333,116.71097
35408975,2019-11-01,20.6988181715,116.733682981
35408978,2019-11-01,20.7021441945,116.7136412687
35409730,2019-11-02,20.7007533333,116.7260383333
35413408,2019-11-06,20.4445463056,72.8328323364
35417601,2019-10-23,20.9965661526,-156.6666101259
35436200,2019-10-17,-37.6636960886,176.2234493718
35456362,2019-10-14,19.5750165223,-155.9682368714
35456372,2019-10-14,19.5750165223,-155.9682368714
35456381,2019-10-14,19.5750165223,-155.9682368714
35456741,2019-11-08,4.8897004504,-52.1834995598
35456805,2019-11-08,32.5335817505,-80.4476223887
35458052,2019-11-02,-33.839431859,151.277647838
35461370,2019-07-06,12.5913496017,-81.7007141113
35465001,2019-08-25,18.3539800198,-64.6944657385
35474789,2019-11-08,33.7151366667,-118.317695
35476630,2019-11-07,19.9605035599,-75.7824264054
35479877,2015-05-17,35.1035868928,139.6942021135
35480926,2019-09-28,33.4334855648,129.742270138
35480928,2019-09-28,33.4334855648,129.742270138
35482726,2019-11-09,5.4668433333,100.2796483333
35482859,2019-11-09,5.4682826996,100.2785263062
35486600,2019-11-08,18.36042567,-67.27055599
35488399,2007-01-06,-28.1267,32.5591
35488430,2006-08-03,-28.2692,32.4915
35490154,2019-11-08,48.8703534994,-125.1617461488
35492472,2019-11-08,33.7066166667,-118.286345
35492623,2019-11-08,-34.367561,18.89564
35497372,2019-11-09,33.7080209982,-118.2853710373
35497424,2019-11-09,33.70801667,-118.285295
35503005,2019-11-09,43.6772702737,-124.1825189367
35504745,2019-10-30,33.7594122106,-118.1972976029
35504934,2019-11-09,34.0442391016,-118.9333869646
35506505,2019-11-09,20.9679464852,-97.3282207802
35506522,2019-11-09,20.96784706,-97.32827038
35506670,2019-11-09,10.6910832012,-61.7497653142
35506723,2012-08-10,-0.7526616667,-90.3109
35507916,2019-11-09,-33.0867079467,151.6407935717
35508804,2019-11-09,33.7420395582,-118.381522853
35512310,2019-11-09,33.70520833,-118.29161167
35515611,2018-07-09,17.4870675436,-62.9672295498
35516855,2019-11-09,36.6020932915,-121.890811119
35517601,2019-11-09,33.58936667,-117.86852167
35518427,2004-05-31,-0.9582144176,-90.9649725853
35518494,2018-07-16,17.4774309208,-62.962606698
35521402,2019-11-09,33.7230050002,-118.3351866386
35542825,2019-11-10,33.7153526908,-118.3193780949
35553826,2019-10-30,33.7700504,-118.1937395
35554922,2019-11-10,33.71535833,-118.31967167
35556585,2019-11-10,38.41737833,-123.10610283
35559029,2001-11-25,10.3182276232,-85.8312173066
35560241,2019-11-07,23.0238587788,121.3345433772
35562108,2019-11-09,37.69403,-122.49873333
35563637,2019-11-07,22.4319185139,113.9555181986
35563824,2019-08-31,-5.28645342,39.0701147172
35564671,2019-09-01,-5.2856842776,39.0665595783
35566168,2019-11-07,22.4254510748,113.9482700808
35569240,2019-11-09,24.6267566681,-82.8732681274
35570309,2019-11-11,19.0883331299,72.8252792358
35570963,2019-11-04,18.4021713273,-103.5292517669
35571897,2019-11-10,35.476975,-121.01875283
35575655,2019-11-09,39.4525184631,-123.8136062622
35585602,2019-09-16,42.4197744459,-70.9075318929
35591549,2019-11-11,34.30944667,-119.35793333
35592583,2019-11-11,7.4680149999,-80.0001318977
35593256,2019-10-04,1.6306648188,110.5645783238
35593896,2019-10-26,34.3822280943,-119.4895349443
35595519,2019-11-11,49.1373555,-125.91262
35596940,2019-11-11,21.4705182,-97.2255117
35608253,2019-11-09,24.6549611111,-81.279
35613088,2019-11-12,12.585741,-81.6959832
35614069,2019-11-10,-34.3708343506,18.8941669464
35614084,2019-11-10,-34.3708343506,18.8941669464
35618510,2019-10-28,37.4943527778,-122.4994972222
35630638,2017-11-13,-17.6096623193,177.3643373133
35631405,2019-11-12,33.7080059688,-118.285090762
35635307,2019-11-12,23.29658325,-106.48193504
35637114,2019-08-30,-5.283956277,39.0678904877
35639414,2019-11-13,-28.3604185621,153.5789339317
35639416,2019-11-13,-28.3601142035,153.5790278095
35640528,2019-11-12,9.7447223663,-82.8094482422
35640543,2019-11-12,9.7444152832,-82.8095855713
35641272,2019-11-12,33.7056666667,-118.2879666667
35641927,2019-11-12,23.0209666667,120.1102221667
35642473,2019-11-12,37.4950216667,-122.4989066667
35654904,2019-10-29,33.706745,-118.2859116667
35658650,2014-07-14,24.6615380485,-81.2596785502
35659742,2019-10-24,43.8633271398,-69.579983434
35661709,2019-09-30,34.2979584622,132.3190821006
35662484,2019-11-14,-5.78472,110.51177167
35662667,2019-11-14,-5.78475333,110.51178
35662737,2019-11-14,-5.78475833,110.51169667
35662746,2019-11-14,-5.78474167,110.51172
35662876,2019-11-14,-5.78470333,110.511795
35666689,2019-11-02,0.5087929404,-80.0218310952
35672397,2019-11-14,-8.1321158933,110.592663146
35674775,2019-11-09,34.04423617,-118.933395
35678934,2019-11-14,19.1700000763,72.7874984741
35679013,2019-10-23,20.9966162349,-156.6665135664
35679084,2019-11-14,40.598842185,-74.0542296041
35679343,2019-11-14,17.7016444253,-64.8856911931
35680333,2019-10-29,33.70636333,-118.286895
35681655,2019-11-09,10.306470911,-85.8387227823
35682182,2019-10-22,20.9278360193,-156.6968911512
35682202,2019-10-22,20.9278360193,-156.6968911512
35687707,2014-07-14,24.6620840867,-81.2590347972
35687941,2019-10-14,19.5761792927,-155.9691197525
35691435,2019-10-19,25.6133539046,-80.3029354348
35699599,2019-11-14,5.8369702,116.0432527
35707748,2019-11-14,36.965245,-122.1259
35708351,2019-11-15,29.3047872372,-94.7679132241
35708386,2019-11-14,36.96501667,-122.12615283
35713340,2019-08-29,-21.8590717435,114.1550232905
35721611,2019-04-12,38.5179937028,-9.1681836918
35731264,2019-10-29,33.7110102,-118.283293
35733208,2013-04-27,0.6551810242,128.0029191832
35737131,2016-09-04,45.0700136136,13.6356167952
35738297,2019-11-16,19.054533868,72.8218158334
35738799,2017-11-14,-17.362395568,177.1319413706
35745249,2019-11-16,25.6108804532,-80.3070753485
35750758,2019-11-16,20.7335567474,-97.1968765259
35751408,2019-10-24,20.9966462843,-156.6665028376
35752576,2019-11-16,20.7382283333,-97.1937416667
35763181,2019-11-13,20.4044437408,-87.3158340454
35770251,2019-11-15,-35.1491174327,138.4658532127
35773163,2019-06-18,9.670632995,-85.046557124
35775139,2019-11-17,41.3147239685,19.4705562592
35778362,2019-11-17,5.3828492165,100.280708313
35781302,2019-11-17,43.5415611267,3.9732809067
35783443,2019-11-02,44.8201102825,34.903785776
35785939,2019-11-16,37.0021829495,-7.9818979755
35786506,2019-06-07,24.7620944444,-80.9513944444
35791302,2019-11-16,51.6001577529,3.6848424165
35791316,2019-11-16,51.6001577529,3.6848424165
35797928,2019-11-17,20.740525,-97.1941966667
35801095,2019-04-14,24.1363964081,-110.3124465942
35809271,2019-08-31,31.3385471169,-113.4775987681
35809295,2019-11-12,33.70519167,-118.29166333
35809386,2017-09-15,-15.4728630372,145.2431806392
35809388,2017-09-15,-15.4728839153,145.2430097209
35811127,2019-11-15,-35.1491437502,138.465638636
35820097,2019-11-16,24.208575,-110.0785133333
35822872,2019-11-15,24.3794247222,35.3845647222
35826353,2019-10-26,8.3486026649,-80.1472700096
35839727,2019-11-09,34.0441805,-118.93351167
35840679,2019-11-15,-35.1491174327,138.4660463317
35840749,2019-11-15,-35.1489683,138.4670763
35841848,2011-12-26,24.5884818,-82.1112117
35841892,2011-12-28,24.580052,-81.689836714
35844979,2019-10-27,22.468192,114.217622
35846132,2019-11-17,5.7105197906,73.4159469604
35850680,2019-10-26,-32.9904189132,-71.5485799313
35850770,2019-10-26,-32.9903784179,-71.5484186634
35855369,2019-11-04,42.4196829,-70.9071267
35856921,2008-07-29,55.02235,-162.96375
35858659,2019-11-12,33.70520833,-118.291695
35858822,2019-10-03,21.016056,-97.328167
35860125,2019-11-19,9.390288272,-84.1466464475
35875144,2019-11-19,-35.1401940565,138.465155365
35877535,2019-11-15,15.5819501411,73.7373761983
35881050,2019-11-09,34.0444352961,-118.9333382321
35891214,2019-11-16,20.7381828281,-97.193614277
35896719,2010-02-21,8.4692521823,-79.9514157642
35904887,2019-11-20,-35.1475354236,138.4632665444
35906199,2019-11-10,-36.6540054397,-72.9705751086
35906200,2019-11-10,-36.6540590427,-72.9700551396
35910763,2019-11-15,-35.1491086602,138.465896128
35911962,2019-11-20,20.5463716667,-87.1776583333
35912209,2007-11-25,21.1205903,-75.8272482
