id	assignment	url
146393639	megalista	https://www.inaturalist.org/observations/146393639
146396496	megalista	https://www.inaturalist.org/observations/146396496
146520513	megalista	https://www.inaturalist.org/observations/146520513
146673445	megalista	https://www.inaturalist.org/observations/146673445
146673568	megalista	https://www.inaturalist.org/observations/146673568
146673613	megalista	https://www.inaturalist.org/observations/146673613
146673845	megalista	https://www.inaturalist.org/observations/146673845
146742435	megalista	https://www.inaturalist.org/observations/146742435
146743142	megalista	https://www.inaturalist.org/observations/146743142
146928271	megalista	https://www.inaturalist.org/observations/146928271
146981083	megalista	https://www.inaturalist.org/observations/146981083
147179730	megalista	https://www.inaturalist.org/observations/147179730
147430752	megalista	https://www.inaturalist.org/observations/147430752
147594037	megalista	https://www.inaturalist.org/observations/147594037
148260320	megalista	https://www.inaturalist.org/observations/148260320
148617035	megalista	https://www.inaturalist.org/observations/148617035
148617040	megalista	https://www.inaturalist.org/observations/148617040
149927199	megalista	https://www.inaturalist.org/observations/149927199
149957838	megalista	https://www.inaturalist.org/observations/149957838
150907467	megalista	https://www.inaturalist.org/observations/150907467
151014168	megalista	https://www.inaturalist.org/observations/151014168
151102345	megalista	https://www.inaturalist.org/observations/151102345
151577657	megalista	https://www.inaturalist.org/observations/151577657
151705614	megalista	https://www.inaturalist.org/observations/151705614
151989078	megalista	https://www.inaturalist.org/observations/151989078
152194502	megalista	https://www.inaturalist.org/observations/152194502
152342337	megalista	https://www.inaturalist.org/observations/152342337
152474676	megalista	https://www.inaturalist.org/observations/152474676
152704252	megalista	https://www.inaturalist.org/observations/152704252
152899673	megalista	https://www.inaturalist.org/observations/152899673
153008885	megalista	https://www.inaturalist.org/observations/153008885
153901641	megalista	https://www.inaturalist.org/observations/153901641
154660904	megalista	https://www.inaturalist.org/observations/154660904
155416715	megalista	https://www.inaturalist.org/observations/155416715
155599319	megalista	https://www.inaturalist.org/observations/155599319
155717538	megalista	https://www.inaturalist.org/observations/155717538
155858114	megalista	https://www.inaturalist.org/observations/155858114
156019707	megalista	https://www.inaturalist.org/observations/156019707
156850613	megalista	https://www.inaturalist.org/observations/156850613
157025879	megalista	https://www.inaturalist.org/observations/157025879
157629835	megalista	https://www.inaturalist.org/observations/157629835
158029395	megalista	https://www.inaturalist.org/observations/158029395
159587957	megalista	https://www.inaturalist.org/observations/159587957
159635046	megalista	https://www.inaturalist.org/observations/159635046
160664319	megalista	https://www.inaturalist.org/observations/160664319
160899598	megalista	https://www.inaturalist.org/observations/160899598
161189854	megalista	https://www.inaturalist.org/observations/161189854
161923097	megalista	https://www.inaturalist.org/observations/161923097
162501592	megalista	https://www.inaturalist.org/observations/162501592
162829843	megalista	https://www.inaturalist.org/observations/162829843
162850304	megalista	https://www.inaturalist.org/observations/162850304
163088211	megalista	https://www.inaturalist.org/observations/163088211
163608340	megalista	https://www.inaturalist.org/observations/163608340
164372865	megalista	https://www.inaturalist.org/observations/164372865
164598691	megalista	https://www.inaturalist.org/observations/164598691
164811429	megalista	https://www.inaturalist.org/observations/164811429
165256671	megalista	https://www.inaturalist.org/observations/165256671
165665300	megalista	https://www.inaturalist.org/observations/165665300
166050466	megalista	https://www.inaturalist.org/observations/166050466
166376261	megalista	https://www.inaturalist.org/observations/166376261
166978819	megalista	https://www.inaturalist.org/observations/166978819
167146814	megalista	https://www.inaturalist.org/observations/167146814
168007463	megalista	https://www.inaturalist.org/observations/168007463
169323793	megalista	https://www.inaturalist.org/observations/169323793
170069351	megalista	https://www.inaturalist.org/observations/170069351
170242871	megalista	https://www.inaturalist.org/observations/170242871
170406635	megalista	https://www.inaturalist.org/observations/170406635
170804075	megalista	https://www.inaturalist.org/observations/170804075
170973595	megalista	https://www.inaturalist.org/observations/170973595
170994781	megalista	https://www.inaturalist.org/observations/170994781
171105902	megalista	https://www.inaturalist.org/observations/171105902
171106138	megalista	https://www.inaturalist.org/observations/171106138
171167961	megalista	https://www.inaturalist.org/observations/171167961
171198078	megalista	https://www.inaturalist.org/observations/171198078
171293550	megalista	https://www.inaturalist.org/observations/171293550
171886247	megalista	https://www.inaturalist.org/observations/171886247
171902236	megalista	https://www.inaturalist.org/observations/171902236
172061961	megalista	https://www.inaturalist.org/observations/172061961
172314060	megalista	https://www.inaturalist.org/observations/172314060
172459349	megalista	https://www.inaturalist.org/observations/172459349
172658299	megalista	https://www.inaturalist.org/observations/172658299
172814310	megalista	https://www.inaturalist.org/observations/172814310
172893486	megalista	https://www.inaturalist.org/observations/172893486
172919921	megalista	https://www.inaturalist.org/observations/172919921
172966289	megalista	https://www.inaturalist.org/observations/172966289
173155439	megalista	https://www.inaturalist.org/observations/173155439
173170453	megalista	https://www.inaturalist.org/observations/173170453
173351801	megalista	https://www.inaturalist.org/observations/173351801
173578801	megalista	https://www.inaturalist.org/observations/173578801
173738426	megalista	https://www.inaturalist.org/observations/173738426
174963002	megalista	https://www.inaturalist.org/observations/174963002
174966547	megalista	https://www.inaturalist.org/observations/174966547
175166052	megalista	https://www.inaturalist.org/observations/175166052
175336484	megalista	https://www.inaturalist.org/observations/175336484
175454838	megalista	https://www.inaturalist.org/observations/175454838
175549339	megalista	https://www.inaturalist.org/observations/175549339
175680483	megalista	https://www.inaturalist.org/observations/175680483
175907710	megalista	https://www.inaturalist.org/observations/175907710
176070043	megalista	https://www.inaturalist.org/observations/176070043
176392960	megalista	https://www.inaturalist.org/observations/176392960
177161918	megalista	https://www.inaturalist.org/observations/177161918
177307427	megalista	https://www.inaturalist.org/observations/177307427
177309837	megalista	https://www.inaturalist.org/observations/177309837
177312259	megalista	https://www.inaturalist.org/observations/177312259
177312580	megalista	https://www.inaturalist.org/observations/177312580
177469737	megalista	https://www.inaturalist.org/observations/177469737
177784914	megalista	https://www.inaturalist.org/observations/177784914
178119695	megalista	https://www.inaturalist.org/observations/178119695
178133516	megalista	https://www.inaturalist.org/observations/178133516
178319104	megalista	https://www.inaturalist.org/observations/178319104
178507039	megalista	https://www.inaturalist.org/observations/178507039
178510623	megalista	https://www.inaturalist.org/observations/178510623
178665100	megalista	https://www.inaturalist.org/observations/178665100
178952926	megalista	https://www.inaturalist.org/observations/178952926
179660614	megalista	https://www.inaturalist.org/observations/179660614
179952866	megalista	https://www.inaturalist.org/observations/179952866
180401515	megalista	https://www.inaturalist.org/observations/180401515
180412591	megalista	https://www.inaturalist.org/observations/180412591
180735280	megalista	https://www.inaturalist.org/observations/180735280
181493477	megalista	https://www.inaturalist.org/observations/181493477
183200249	megalista	https://www.inaturalist.org/observations/183200249
183471434	megalista	https://www.inaturalist.org/observations/183471434
183740834	megalista	https://www.inaturalist.org/observations/183740834
183807739	megalista	https://www.inaturalist.org/observations/183807739
183969964	megalista	https://www.inaturalist.org/observations/183969964
184079340	megalista	https://www.inaturalist.org/observations/184079340
184621409	megalista	https://www.inaturalist.org/observations/184621409
184651218	megalista	https://www.inaturalist.org/observations/184651218
184655790	megalista	https://www.inaturalist.org/observations/184655790
184879705	megalista	https://www.inaturalist.org/observations/184879705
185223965	megalista	https://www.inaturalist.org/observations/185223965
185232319	megalista	https://www.inaturalist.org/observations/185232319
185239730	megalista	https://www.inaturalist.org/observations/185239730
185242602	megalista	https://www.inaturalist.org/observations/185242602
185554791	megalista	https://www.inaturalist.org/observations/185554791
185869947	megalista	https://www.inaturalist.org/observations/185869947
186374672	megalista	https://www.inaturalist.org/observations/186374672
186526125	megalista	https://www.inaturalist.org/observations/186526125
186660022	megalista	https://www.inaturalist.org/observations/186660022
186888488	megalista	https://www.inaturalist.org/observations/186888488
186974634	megalista	https://www.inaturalist.org/observations/186974634
187079457	megalista	https://www.inaturalist.org/observations/187079457
187102127	megalista	https://www.inaturalist.org/observations/187102127
187210447	megalista	https://www.inaturalist.org/observations/187210447
187315308	megalista	https://www.inaturalist.org/observations/187315308
187341557	megalista	https://www.inaturalist.org/observations/187341557
187604096	megalista	https://www.inaturalist.org/observations/187604096
188122690	megalista	https://www.inaturalist.org/observations/188122690
188337261	megalista	https://www.inaturalist.org/observations/188337261
188629595	megalista	https://www.inaturalist.org/observations/188629595
188841350	megalista	https://www.inaturalist.org/observations/188841350
188872150	megalista	https://www.inaturalist.org/observations/188872150
189089864	megalista	https://www.inaturalist.org/observations/189089864
189186845	megalista	https://www.inaturalist.org/observations/189186845
189217259	megalista	https://www.inaturalist.org/observations/189217259
189447492	megalista	https://www.inaturalist.org/observations/189447492
189549882	megalista	https://www.inaturalist.org/observations/189549882
189620560	megalista	https://www.inaturalist.org/observations/189620560
189634445	megalista	https://www.inaturalist.org/observations/189634445
189732868	megalista	https://www.inaturalist.org/observations/189732868
189738348	megalista	https://www.inaturalist.org/observations/189738348
189822815	megalista	https://www.inaturalist.org/observations/189822815
189825128	megalista	https://www.inaturalist.org/observations/189825128
189825561	megalista	https://www.inaturalist.org/observations/189825561
189929171	megalista	https://www.inaturalist.org/observations/189929171
189929186	megalista	https://www.inaturalist.org/observations/189929186
189936676	megalista	https://www.inaturalist.org/observations/189936676
189999300	megalista	https://www.inaturalist.org/observations/189999300
190008765	megalista	https://www.inaturalist.org/observations/190008765
190040407	megalista	https://www.inaturalist.org/observations/190040407
190062498	megalista	https://www.inaturalist.org/observations/190062498
190273846	megalista	https://www.inaturalist.org/observations/190273846
190284689	megalista	https://www.inaturalist.org/observations/190284689
190291892	megalista	https://www.inaturalist.org/observations/190291892
190364798	megalista	https://www.inaturalist.org/observations/190364798
190473939	megalista	https://www.inaturalist.org/observations/190473939
190656593	megalista	https://www.inaturalist.org/observations/190656593
190890528	megalista	https://www.inaturalist.org/observations/190890528
190942629	megalista	https://www.inaturalist.org/observations/190942629
190947371	megalista	https://www.inaturalist.org/observations/190947371
191221345	megalista	https://www.inaturalist.org/observations/191221345
191253288	megalista	https://www.inaturalist.org/observations/191253288
191341359	megalista	https://www.inaturalist.org/observations/191341359
191643448	megalista	https://www.inaturalist.org/observations/191643448
191746441	megalista	https://www.inaturalist.org/observations/191746441
191829844	megalista	https://www.inaturalist.org/observations/191829844
191919654	megalista	https://www.inaturalist.org/observations/191919654
191927432	megalista	https://www.inaturalist.org/observations/191927432
192047197	megalista	https://www.inaturalist.org/observations/192047197
192077679	megalista	https://www.inaturalist.org/observations/192077679
192321954	megalista	https://www.inaturalist.org/observations/192321954
192576858	megalista	https://www.inaturalist.org/observations/192576858
192698102	megalista	https://www.inaturalist.org/observations/192698102
193169306	megalista	https://www.inaturalist.org/observations/193169306
193363823	megalista	https://www.inaturalist.org/observations/193363823
193387846	megalista	https://www.inaturalist.org/observations/193387846
193577889	megalista	https://www.inaturalist.org/observations/193577889
193828706	megalista	https://www.inaturalist.org/observations/193828706
193940886	megalista	https://www.inaturalist.org/observations/193940886
194008208	megalista	https://www.inaturalist.org/observations/194008208
194164689	megalista	https://www.inaturalist.org/observations/194164689
194372104	megalista	https://www.inaturalist.org/observations/194372104
194408563	megalista	https://www.inaturalist.org/observations/194408563
194485680	megalista	https://www.inaturalist.org/observations/194485680
194636555	megalista	https://www.inaturalist.org/observations/194636555
194639271	megalista	https://www.inaturalist.org/observations/194639271
194717868	megalista	https://www.inaturalist.org/observations/194717868
194785059	megalista	https://www.inaturalist.org/observations/194785059
194788930	megalista	https://www.inaturalist.org/observations/194788930
194802753	megalista	https://www.inaturalist.org/observations/194802753
194845155	megalista	https://www.inaturalist.org/observations/194845155
194868554	megalista	https://www.inaturalist.org/observations/194868554
195030651	megalista	https://www.inaturalist.org/observations/195030651
195039921	megalista	https://www.inaturalist.org/observations/195039921
195112173	megalista	https://www.inaturalist.org/observations/195112173
195134436	megalista	https://www.inaturalist.org/observations/195134436
195145148	megalista	https://www.inaturalist.org/observations/195145148
195318368	megalista	https://www.inaturalist.org/observations/195318368
195554233	megalista	https://www.inaturalist.org/observations/195554233
195820600	megalista	https://www.inaturalist.org/observations/195820600
195967544	megalista	https://www.inaturalist.org/observations/195967544
197649152	megalista	https://www.inaturalist.org/observations/197649152
197806814	megalista	https://www.inaturalist.org/observations/197806814
198025604	megalista	https://www.inaturalist.org/observations/198025604
198544988	megalista	https://www.inaturalist.org/observations/198544988
199413583	megalista	https://www.inaturalist.org/observations/199413583
199999738	megalista	https://www.inaturalist.org/observations/199999738
200939770	megalista	https://www.inaturalist.org/observations/200939770
201085244	megalista	https://www.inaturalist.org/observations/201085244
201218475	megalista	https://www.inaturalist.org/observations/201218475
201447781	megalista	https://www.inaturalist.org/observations/201447781
201628734	megalista	https://www.inaturalist.org/observations/201628734
202500570	megalista	https://www.inaturalist.org/observations/202500570
203864454	megalista	https://www.inaturalist.org/observations/203864454
204062545	megalista	https://www.inaturalist.org/observations/204062545
204230770	megalista	https://www.inaturalist.org/observations/204230770
204871545	megalista	https://www.inaturalist.org/observations/204871545
205618194	megalista	https://www.inaturalist.org/observations/205618194
207118722	megalista	https://www.inaturalist.org/observations/207118722
207718597	megalista	https://www.inaturalist.org/observations/207718597
207731496	megalista	https://www.inaturalist.org/observations/207731496
207745816	megalista	https://www.inaturalist.org/observations/207745816
208080687	megalista	https://www.inaturalist.org/observations/208080687
208435721	megalista	https://www.inaturalist.org/observations/208435721
208436113	megalista	https://www.inaturalist.org/observations/208436113
208665563	megalista	https://www.inaturalist.org/observations/208665563
212556437	megalista	https://www.inaturalist.org/observations/212556437
213572220	megalista	https://www.inaturalist.org/observations/213572220
214653317	megalista	https://www.inaturalist.org/observations/214653317
214740288	megalista	https://www.inaturalist.org/observations/214740288
215438172	megalista	https://www.inaturalist.org/observations/215438172
216087612	megalista	https://www.inaturalist.org/observations/216087612
216244943	megalista	https://www.inaturalist.org/observations/216244943
216257888	megalista	https://www.inaturalist.org/observations/216257888
217456346	megalista	https://www.inaturalist.org/observations/217456346
217851715	megalista	https://www.inaturalist.org/observations/217851715
218481923	megalista	https://www.inaturalist.org/observations/218481923
218482563	megalista	https://www.inaturalist.org/observations/218482563
218597403	megalista	https://www.inaturalist.org/observations/218597403
219063499	megalista	https://www.inaturalist.org/observations/219063499
219232356	megalista	https://www.inaturalist.org/observations/219232356
219498868	megalista	https://www.inaturalist.org/observations/219498868
219929271	megalista	https://www.inaturalist.org/observations/219929271
220443082	megalista	https://www.inaturalist.org/observations/220443082
221248075	megalista	https://www.inaturalist.org/observations/221248075
222884072	megalista	https://www.inaturalist.org/observations/222884072
223712483	megalista	https://www.inaturalist.org/observations/223712483
224538458	megalista	https://www.inaturalist.org/observations/224538458
225879558	megalista	https://www.inaturalist.org/observations/225879558
226008202	megalista	https://www.inaturalist.org/observations/226008202
226093205	megalista	https://www.inaturalist.org/observations/226093205
226871252	megalista	https://www.inaturalist.org/observations/226871252
227041249	megalista	https://www.inaturalist.org/observations/227041249
227051250	megalista	https://www.inaturalist.org/observations/227051250
227068195	megalista	https://www.inaturalist.org/observations/227068195
227240441	megalista	https://www.inaturalist.org/observations/227240441
227276264	megalista	https://www.inaturalist.org/observations/227276264
227888034	megalista	https://www.inaturalist.org/observations/227888034
227955263	megalista	https://www.inaturalist.org/observations/227955263
228390697	megalista	https://www.inaturalist.org/observations/228390697
229423658	megalista	https://www.inaturalist.org/observations/229423658
230237439	megalista	https://www.inaturalist.org/observations/230237439
230719307	megalista	https://www.inaturalist.org/observations/230719307
231360482	megalista	https://www.inaturalist.org/observations/231360482
231796821	megalista	https://www.inaturalist.org/observations/231796821
232196385	megalista	https://www.inaturalist.org/observations/232196385
232948262	megalista	https://www.inaturalist.org/observations/232948262
233349338	megalista	https://www.inaturalist.org/observations/233349338
235047767	megalista	https://www.inaturalist.org/observations/235047767
235071590	megalista	https://www.inaturalist.org/observations/235071590
235680226	megalista	https://www.inaturalist.org/observations/235680226
237522858	megalista	https://www.inaturalist.org/observations/237522858
239153640	megalista	https://www.inaturalist.org/observations/239153640
243345296	megalista	https://www.inaturalist.org/observations/243345296
244659625	megalista	https://www.inaturalist.org/observations/244659625
248478909	megalista	https://www.inaturalist.org/observations/248478909
250106191	megalista	https://www.inaturalist.org/observations/250106191
251146737	megalista	https://www.inaturalist.org/observations/251146737
251291277	megalista	https://www.inaturalist.org/observations/251291277
255235117	megalista	https://www.inaturalist.org/observations/255235117
255621272	megalista	https://www.inaturalist.org/observations/255621272
255707786	megalista	https://www.inaturalist.org/observations/255707786
255746118	megalista	https://www.inaturalist.org/observations/255746118
256224715	megalista	https://www.inaturalist.org/observations/256224715
256340160	megalista	https://www.inaturalist.org/observations/256340160
256341290	megalista	https://www.inaturalist.org/observations/256341290
256362007	megalista	https://www.inaturalist.org/observations/256362007
256442688	megalista	https://www.inaturalist.org/observations/256442688
256534041	megalista	https://www.inaturalist.org/observations/256534041
256748420	megalista	https://www.inaturalist.org/observations/256748420
256749186	megalista	https://www.inaturalist.org/observations/256749186
256829064	megalista	https://www.inaturalist.org/observations/256829064
256844988	megalista	https://www.inaturalist.org/observations/256844988
257212043	megalista	https://www.inaturalist.org/observations/257212043
257212052	megalista	https://www.inaturalist.org/observations/257212052
259707500	megalista	https://www.inaturalist.org/observations/259707500
259910332	megalista	https://www.inaturalist.org/observations/259910332
260309082	megalista	https://www.inaturalist.org/observations/260309082
261752034	megalista	https://www.inaturalist.org/observations/261752034
262757363	megalista	https://www.inaturalist.org/observations/262757363
272870909	megalista	https://www.inaturalist.org/observations/272870909
273670942	megalista	https://www.inaturalist.org/observations/273670942
278010891	megalista	https://www.inaturalist.org/observations/278010891
281644938	megalista	https://www.inaturalist.org/observations/281644938
539107	minuta	https://www.inaturalist.org/observations/539107
981099	minuta	https://www.inaturalist.org/observations/981099
1054234	minuta	https://www.inaturalist.org/observations/1054234
1182744	minuta	https://www.inaturalist.org/observations/1182744
1461742	minuta	https://www.inaturalist.org/observations/1461742
2621608	minuta	https://www.inaturalist.org/observations/2621608
2736941	minuta	https://www.inaturalist.org/observations/2736941
4639949	minuta	https://www.inaturalist.org/observations/4639949
4728816	minuta	https://www.inaturalist.org/observations/4728816
4728873	minuta	https://www.inaturalist.org/observations/4728873
5214350	minuta	https://www.inaturalist.org/observations/5214350
9239984	minuta	https://www.inaturalist.org/observations/9239984
9292381	minuta	https://www.inaturalist.org/observations/9292381
9380281	minuta	https://www.inaturalist.org/observations/9380281
9658656	minuta	https://www.inaturalist.org/observations/9658656
10299346	minuta	https://www.inaturalist.org/observations/10299346
18528620	minuta	https://www.inaturalist.org/observations/18528620
18711686	minuta	https://www.inaturalist.org/observations/18711686
19060894	minuta	https://www.inaturalist.org/observations/19060894
19061568	minuta	https://www.inaturalist.org/observations/19061568
19679561	minuta	https://www.inaturalist.org/observations/19679561
19796868	minuta	https://www.inaturalist.org/observations/19796868
19799137	minuta	https://www.inaturalist.org/observations/19799137
19838788	minuta	https://www.inaturalist.org/observations/19838788
22803829	minuta	https://www.inaturalist.org/observations/22803829
24876858	minuta	https://www.inaturalist.org/observations/24876858
35601161	minuta	https://www.inaturalist.org/observations/35601161
35745183	minuta	https://www.inaturalist.org/observations/35745183
35757806	minuta	https://www.inaturalist.org/observations/35757806
36280546	minuta	https://www.inaturalist.org/observations/36280546
36848989	minuta	https://www.inaturalist.org/observations/36848989
37253805	minuta	https://www.inaturalist.org/observations/37253805
37286964	minuta	https://www.inaturalist.org/observations/37286964
37609217	minuta	https://www.inaturalist.org/observations/37609217
37643806	minuta	https://www.inaturalist.org/observations/37643806
37887550	minuta	https://www.inaturalist.org/observations/37887550
38112570	minuta	https://www.inaturalist.org/observations/38112570
38530067	minuta	https://www.inaturalist.org/observations/38530067
38704031	minuta	https://www.inaturalist.org/observations/38704031
39382594	minuta	https://www.inaturalist.org/observations/39382594
41074782	minuta	https://www.inaturalist.org/observations/41074782
42138575	minuta	https://www.inaturalist.org/observations/42138575
42456341	minuta	https://www.inaturalist.org/observations/42456341
45337364	minuta	https://www.inaturalist.org/observations/45337364
45455297	minuta	https://www.inaturalist.org/observations/45455297
67061532	minuta	https://www.inaturalist.org/observations/67061532
67107940	minuta	https://www.inaturalist.org/observations/67107940
67299730	minuta	https://www.inaturalist.org/observations/67299730
68441974	minuta	https://www.inaturalist.org/observations/68441974
69122319	minuta	https://www.inaturalist.org/observations/69122319
70654200	minuta	https://www.inaturalist.org/observations/70654200
99727328	minuta	https://www.inaturalist.org/observations/99727328
102309324	minuta	https://www.inaturalist.org/observations/102309324
102323245	minuta	https://www.inaturalist.org/observations/102323245
103484797	minuta	https://www.inaturalist.org/observations/103484797
104453887	minuta	https://www.inaturalist.org/observations/104453887
104453913	minuta	https://www.inaturalist.org/observations/104453913
104453916	minuta	https://www.inaturalist.org/observations/104453916
104508622	minuta	https://www.inaturalist.org/observations/104508622
104963516	minuta	https://www.inaturalist.org/observations/104963516
105788412	minuta	https://www.inaturalist.org/observations/105788412
105818893	minuta	https://www.inaturalist.org/observations/105818893
106109056	minuta	https://www.inaturalist.org/observations/106109056
112931055	minuta	https://www.inaturalist.org/observations/112931055
144260467	minuta	https://www.inaturalist.org/observations/144260467
144285341	minuta	https://www.inaturalist.org/observations/144285341
144350911	minuta	https://www.inaturalist.org/observations/144350911
144465473	minuta	https://www.inaturalist.org/observations/144465473
145092398	minuta	https://www.inaturalist.org/observations/145092398
145580698	minuta	https://www.inaturalist.org/observations/145580698
145909362	minuta	https://www.inaturalist.org/observations/145909362
145944374	minuta	https://www.inaturalist.org/observations/145944374
146190223	minuta	https://www.inaturalist.org/observations/146190223
146316007	minuta	https://www.inaturalist.org/observations/146316007
146947378	minuta	https://www.inaturalist.org/observations/146947378
148085561	minuta	https://www.inaturalist.org/observations/148085561
148617030	minuta	https://www.inaturalist.org/observations/148617030
148874678	minuta	https://www.inaturalist.org/observations/148874678
149360055	minuta	https://www.inaturalist.org/observations/149360055
190191874	minuta	https://www.inaturalist.org/observations/190191874
190543732	minuta	https://www.inaturalist.org/observations/190543732
190988492	minuta	https://www.inaturalist.org/observations/190988492
192004409	minuta	https://www.inaturalist.org/observations/192004409
192620692	minuta	https://www.inaturalist.org/observations/192620692
193240922	minuta	https://www.inaturalist.org/observations/193240922
193694766	minuta	https://www.inaturalist.org/observations/193694766
193841406	minuta	https://www.inaturalist.org/observations/193841406
194005338	minuta	https://www.inaturalist.org/observations/194005338
194098353	minuta	https://www.inaturalist.org/observations/194098353
194162650	minuta	https://www.inaturalist.org/observations/194162650
194167059	minuta	https://www.inaturalist.org/observations/194167059
194172972	minuta	https://www.inaturalist.org/observations/194172972
194173004	minuta	https://www.inaturalist.org/observations/194173004
194173080	minuta	https://www.inaturalist.org/observations/194173080
194327855	minuta	https://www.inaturalist.org/observations/194327855
194341720	minuta	https://www.inaturalist.org/observations/194341720
194678699	minuta	https://www.inaturalist.org/observations/194678699
194958983	minuta	https://www.inaturalist.org/observations/194958983
195253641	minuta	https://www.inaturalist.org/observations/195253641
195325038	minuta	https://www.inaturalist.org/observations/195325038
195405905	minuta	https://www.inaturalist.org/observations/195405905
195433926	minuta	https://www.inaturalist.org/observations/195433926
195535009	minuta	https://www.inaturalist.org/observations/195535009
195647012	minuta	https://www.inaturalist.org/observations/195647012
195881235	minuta	https://www.inaturalist.org/observations/195881235
196093203	minuta	https://www.inaturalist.org/observations/196093203
196145504	minuta	https://www.inaturalist.org/observations/196145504
196177007	minuta	https://www.inaturalist.org/observations/196177007
196245950	minuta	https://www.inaturalist.org/observations/196245950
196396305	minuta	https://www.inaturalist.org/observations/196396305
196409462	minuta	https://www.inaturalist.org/observations/196409462
196465350	minuta	https://www.inaturalist.org/observations/196465350
196470957	minuta	https://www.inaturalist.org/observations/196470957
196476518	minuta	https://www.inaturalist.org/observations/196476518
196629108	minuta	https://www.inaturalist.org/observations/196629108
196648310	minuta	https://www.inaturalist.org/observations/196648310
196790493	minuta	https://www.inaturalist.org/observations/196790493
196795895	minuta	https://www.inaturalist.org/observations/196795895
196961589	minuta	https://www.inaturalist.org/observations/196961589
196976029	minuta	https://www.inaturalist.org/observations/196976029
197035123	minuta	https://www.inaturalist.org/observations/197035123
197598092	minuta	https://www.inaturalist.org/observations/197598092
197878992	minuta	https://www.inaturalist.org/observations/197878992
198028261	minuta	https://www.inaturalist.org/observations/198028261
198122226	minuta	https://www.inaturalist.org/observations/198122226
198122712	minuta	https://www.inaturalist.org/observations/198122712
198361971	minuta	https://www.inaturalist.org/observations/198361971
198428147	minuta	https://www.inaturalist.org/observations/198428147
198518306	minuta	https://www.inaturalist.org/observations/198518306
198554622	minuta	https://www.inaturalist.org/observations/198554622
198655117	minuta	https://www.inaturalist.org/observations/198655117
198862954	minuta	https://www.inaturalist.org/observations/198862954
198863060	minuta	https://www.inaturalist.org/observations/198863060
199139662	minuta	https://www.inaturalist.org/observations/199139662
199641749	minuta	https://www.inaturalist.org/observations/199641749
199642356	minuta	https://www.inaturalist.org/observations/199642356
199654549	minuta	https://www.inaturalist.org/observations/199654549
199887823	minuta	https://www.inaturalist.org/observations/199887823
200162180	minuta	https://www.inaturalist.org/observations/200162180
200773518	minuta	https://www.inaturalist.org/observations/200773518
200976143	minuta	https://www.inaturalist.org/observations/200976143
201343321	minuta	https://www.inaturalist.org/observations/201343321
201632104	minuta	https://www.inaturalist.org/observations/201632104
202187445	minuta	https://www.inaturalist.org/observations/202187445
202367730	minuta	https://www.inaturalist.org/observations/202367730
202749387	minuta	https://www.inaturalist.org/observations/202749387
202917503	minuta	https://www.inaturalist.org/observations/202917503
203858743	minuta	https://www.inaturalist.org/observations/203858743
203864159	minuta	https://www.inaturalist.org/observations/203864159
204126611	minuta	https://www.inaturalist.org/observations/204126611
204126612	minuta	https://www.inaturalist.org/observations/204126612
204126613	minuta	https://www.inaturalist.org/observations/204126613
204126615	minuta	https://www.inaturalist.org/observations/204126615
204242556	minuta	https://www.inaturalist.org/observations/204242556
204474607	minuta	https://www.inaturalist.org/observations/204474607
205493795	minuta	https://www.inaturalist.org/observations/205493795
209958466	minuta	https://www.inaturalist.org/observations/209958466
213781961	minuta	https://www.inaturalist.org/observations/213781961
215868775	minuta	https://www.inaturalist.org/observations/215868775
216090552	minuta	https://www.inaturalist.org/observations/216090552
217167652	minuta	https://www.inaturalist.org/observations/217167652
226371262	minuta	https://www.inaturalist.org/observations/226371262
235273626	minuta	https://www.inaturalist.org/observations/235273626
235273628	minuta	https://www.inaturalist.org/observations/235273628
253653008	minuta	https://www.inaturalist.org/observations/253653008
255653917	minuta	https://www.inaturalist.org/observations/255653917
255758170	minuta	https://www.inaturalist.org/observations/255758170
256130317	minuta	https://www.inaturalist.org/observations/256130317
256463286	minuta	https://www.inaturalist.org/observations/256463286
256853092	minuta	https://www.inaturalist.org/observations/256853092
256980579	minuta	https://www.inaturalist.org/observations/256980579
257767155	minuta	https://www.inaturalist.org/observations/257767155
258690948	minuta	https://www.inaturalist.org/observations/258690948
259018596	minuta	https://www.inaturalist.org/observations/259018596
262458663	minuta	https://www.inaturalist.org/observations/262458663
266075190	minuta	https://www.inaturalist.org/observations/266075190
268296332	minuta	https://www.inaturalist.org/observations/268296332
271078248	minuta	https://www.inaturalist.org/observations/271078248
149856	physalis	https://www.inaturalist.org/observations/149856
517507	physalis	https://www.inaturalist.org/observations/517507
645856	physalis	https://www.inaturalist.org/observations/645856
1091816	physalis	https://www.inaturalist.org/observations/1091816
2081847	physalis	https://www.inaturalist.org/observations/2081847
2267711	physalis	https://www.inaturalist.org/observations/2267711
2793566	physalis	https://www.inaturalist.org/observations/2793566
3169576	physalis	https://www.inaturalist.org/observations/3169576
3719798	physalis	https://www.inaturalist.org/observations/3719798
3829552	physalis	https://www.inaturalist.org/observations/3829552
4739324	physalis	https://www.inaturalist.org/observations/4739324
4872674	physalis	https://www.inaturalist.org/observations/4872674
5088488	physalis	https://www.inaturalist.org/observations/5088488
5438297	physalis	https://www.inaturalist.org/observations/5438297
5488679	physalis	https://www.inaturalist.org/observations/5488679
5593682	physalis	https://www.inaturalist.org/observations/5593682
